region_id,state,district,latitude,longitude,rainfall_24h_mm,rainfall_7d_mm,slope_deg,elevation_m,soil_wetness_index,ndvi,temperature_c,neighbor_risk_mean,neighbor_count,label,date,hazard_score
IN-WJH-WESTJAINTIAHILLS__2026-04-04,Meghalaya,West Jaintia Hills,25.444,92.197,80.0,264.0,28,1380,0.20307692307692307,0.51,21,0.49,4,1,2026-04-04,0.38420544757080194
IN-WJH-WESTJAINTIAHILLS__2026-04-05,Meghalaya,West Jaintia Hills,25.444,92.197,88.0,352.0,28,1380,0.27076923076923076,0.51,21,0.49,4,1,2026-04-05,0.41382689279224716
IN-WJH-WESTJAINTIAHILLS__2026-04-06,Meghalaya,West Jaintia Hills,25.444,92.197,96.0,448.0,28,1380,0.3446153846153846,0.51,21,0.49,4,1,2026-04-06,0.4462332863986407
IN-WJH-WESTJAINTIAHILLS__2026-04-07,Meghalaya,West Jaintia Hills,25.444,92.197,104.0,552.0,28,1380,0.4246153846153846,0.51,21,0.49,4,1,2026-04-07,0.48112536243854287
IN-WJH-WESTJAINTIAHILLS__2026-04-08,Meghalaya,West Jaintia Hills,25.444,92.197,112.0,612.0,28,1380,0.4707692307692308,0.51,21,0.49,4,1,2026-04-08,0.5053289724119738
IN-WJH-WESTJAINTIAHILLS__2026-04-09,Meghalaya,West Jaintia Hills,25.444,92.197,120.0,672.0,28,1380,0.5169230769230769,0.51,21,0.49,4,1,2026-04-09,0.5295711485365029
IN-WJH-WESTJAINTIAHILLS__2026-04-10,Meghalaya,West Jaintia Hills,25.444,92.197,128.0,728.0,28,1380,0.56,0.51,21,0.49,4,1,2026-04-10,0.5528346850000394
IN-WKA-WESTKAMENG__2026-04-01,Arunachal Pradesh,West Kameng,27.363,92.418,47.0,47.0,31,1840,0.036153846153846154,0.48,16,0.5,4,0,2026-04-01,0.3440426502631227
IN-WKA-WESTKAMENG__2026-04-02,Arunachal Pradesh,West Kameng,27.363,92.418,54.0,101.0,31,1840,0.07769230769230769,0.48,16,0.5,4,0,2026-04-02,0.3471882294364247
IN-WKA-WESTKAMENG__2026-04-03,Arunachal Pradesh,West Kameng,27.363,92.418,65.0,166.0,31,1840,0.1276923076923077,0.48,16,0.5,4,0,2026-04-03,0.37046474142497293
IN-WKA-WESTKAMENG__2026-04-04,Arunachal Pradesh,West Kameng,27.363,92.418,72.0,238.0,31,1840,0.18307692307692308,0.48,16,0.5,4,1,2026-04-04,0.39337006402583063
IN-WKA-WESTKAMENG__2026-04-05,Arunachal Pradesh,West Kameng,27.363,92.418,79.0,317.0,31,1840,0.24384615384615385,0.48,16,0.5,4,1,2026-04-05,0.41953558004627334
IN-WKA-WESTKAMENG__2026-04-06,Arunachal Pradesh,West Kameng,27.363,92.418,86.0,403.0,31,1840,0.31,0.48,16,0.5,4,1,2026-04-06,0.44823177726515284
IN-WKA-WESTKAMENG__2026-04-07,Arunachal Pradesh,West Kameng,27.363,92.418,93.0,496.0,31,1840,0.38153846153846155,0.48,16,0.5,4,1,2026-04-07,0.47915523767571017
IN-WKA-WESTKAMENG__2026-04-08,Arunachal Pradesh,West Kameng,27.363,92.418,100.0,549.0,31,1840,0.42230769230769233,0.48,16,0.5,4,1,2026-04-08,0.5004391142727015
IN-WKA-WESTKAMENG__2026-04-09,Arunachal Pradesh,West Kameng,27.363,92.418,107.0,602.0,31,1840,0.46307692307692305,0.48,16,0.5,4,1,2026-04-09,0.5217606764230094
IN-WKA-WESTKAMENG__2026-04-10,Arunachal Pradesh,West Kameng,27.363,92.418,114.0,651.0,31,1840,0.5007692307692307,0.48,16,0.5,4,1,2026-04-10,0.5421073984181936
